id;title;distancia;via;trafico;zona;direccion;x;y;longitud;latitud;altitud;creationDate;geometry;geo;fechas;icon;alertas;datosGrafico;observation;description;idSparql
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/12";"Actur";"25 m";"21 m";"ligero";"fondo urbana";"calle Cineasta Carlos Saura";"675899.44";"4615874.15";"00º 53' 13.0"" W";"41º 40' 30.6""N";"198 m";2018-04-04T09:24:21Z;"676007.6619232905,4616083.442406137";"";"";"/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png";"";"";"<a target=""_BLANK"" href=""https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/?estacion=40""><img src=""/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png"" alt=""Razonablemente bueno""/></a><p><strong>Fecha:</strong> 13/03/2022 17:00.</p>";"40"
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/1";"El Picarral";"5,2 m";"6 m";"Moderado";"Urbana";"C/ S. Juan de la Peña (frente a SAICA)";"677292.84";"4615441.97";"00º 52'16"" W";"41º 40'13"" N";"195 m";2009-07-28T08:35:55Z;"677401.0685085749,4615651.282426092";"";"";"";"";"";"";"26"
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/2";"Roger de Flor";"3 m";"3,5 m";"Intenso";"Urbana";"C/ Roger de Flor / Av. Madrid";"673521.47";"4613242.48";"00º 54' 59"" W";"41º 39' 49"" N";"212 m";0033-12-30T00:00:00Z;"673629.7233760076,4613451.727918489";"";"";"/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png";"";"";"<a target=""_BLANK"" href=""https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/?estacion=29""><img src=""/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png"" alt=""Razonablemente bueno""/></a><p><strong>Fecha:</strong> 13/03/2022 17:00.</p>";"29"
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/7";"Jaime Ferran";"4 m";"3 m";"Muy Ligero";"Suburbana";"C/ Jaime Ferrán / CI Franklin";"677797.0";"4615885.0";"00º 51' 51"" W";"41º 40' 27"" N";"196 m";2009-07-28T08:35:55Z;"677905.2229726494,4616094.321843978";"";"";"/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor1_MUYBUENO.png";"";"";"<a target=""_BLANK"" href=""https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/?estacion=32""><img title=""Muy Bueno"" src=""/cont/vistas/portal/medioambiente/img/imagCalidadAire_IconoMUYBUENO.png"" alt=""Muy bueno""/></a><p><strong>Fecha:</strong> 13/03/2022 17:00.</p>";"32"
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/8";"Renovales";"";"25.81 metros";"";"urbana, estación de fondo";"Paseo Renovales, dentro del Parque Primo de Rivera";"675451.0";"4611507.0";"0º 53' 37"" W";"41º 38' 07"" N";"220 metros";2009-07-28T08:35:55Z;"675559.2751592833,4611716.269593586";"";"";"/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png";"";"";"<a target=""_BLANK"" href=""https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/?estacion=36""><img src=""/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png"" alt=""Razonablemente bueno""/></a><p><strong>Fecha:</strong> 13/03/2022 17:00.</p>";"36"
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/9";"Las Fuentes";"";"25m";"medio";"Urbana, estación de tráfico";"Calle María de Aragón";"678075.0";"4612333.0";"0º 51' 47''W";"41º 38' 25'' N";"198,20 m";2009-07-28T08:35:55Z;"678183.2667251785,4612542.313194341";"";"";"/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png";"";"";"<a target=""_BLANK"" href=""https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/?estacion=37""><img src=""/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png"" alt=""Razonablemente bueno""/></a><p><strong>Fecha:</strong> 13/03/2022 17:00.</p>";"37"
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/10";"Centro";"5 m";"5 m";"Bajo";"Urbana, comercial y residencial";"Calle Albareda";"676222.15";"4613239.97";"676222.74 X";"4613240.64 Y";"210.69 m";2009-07-28T08:35:55Z;"676330.4048585793,4613449.25781236";"";"";"/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png";"";"";"<a target=""_BLANK"" href=""https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/?estacion=38""><img src=""/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png"" alt=""Razonablemente bueno""/></a><p><strong>Fecha:</strong> 13/03/2022 17:00.</p>";"38"
"https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/11";"Avda. Soria";"13,3 m";"9,9 metros ";"10.010 vehículos /día";"";"Avenida ciudad de Soria, a la altura del colegio público Juan XXIII ";"675027.0";"4613901.0";"";"";"208 m";2015-05-05T10:44:09Z;"675135.2462041057,4614110.271693272";"";"";"/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png";"";"";"<a target=""_BLANK"" href=""https://www.zaragoza.es/sede/servicio/calidad-aire/estacion/?estacion=39""><img src=""/cont/paginas/img/servicios/calidad-aire/imagCalidadAire_Valor2_BUENO.png"" alt=""Razonablemente bueno""/></a><p><strong>Fecha:</strong> 13/03/2022 17:00.</p>";"39"
